wkt_geom,Address,City,province,Country,result_num,osm_id,display_na,category,type,latlong
Point (-79.44849021299484093 43.69577950000000044),1775 EGLINTON AVE W,Toronto,ON,Canada,0,31758753,"Doug Saunders Apartents, 1775, Eglinton Avenue West, Fairbank, Eglinton—Lawrence, York, Toronto, Golden Horseshoe, Ontario, M6E 2J3, Canada",building,apartments,"43.6957795,-79.44849021299484"
Point (-79.51286168217791328 43.69940284999999847),1775 WESTON RD,Toronto,ON,Canada,0,31560611,"1775, Weston Road, Weston, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M9N 3B3, Canada",building,apartments,"43.69940285,-79.51286168217791"
Point (-79.41324896126978672 43.77851925000000222),18 HOLMES AVE,Toronto,ON,Canada,0,170051739,"Mona Lisa, 18, Holmes Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 5S3, Canada",building,apartments,"43.77851925,-79.41324896126979"
Point (-79.41680083504351728 43.77710350000000261),18 KEMPFORD BLVD,Toronto,ON,Canada,0,207659404,"St. Cyril Catholic School, 18, Kempford Boulevard, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 2B9, Canada",amenity,school,"43.7771035,-79.41680083504352"
Point (-79.41681656666666811 43.78157706666667082),18 HENDON AVE,Toronto,ON,Canada,0,76119998,"18, Hendon Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7K4, Canada",place,house,"43.78157706666667,-79.41681656666667"
Point (-79.41157193636364298 43.76583379999999579),18 HOLLYWOOD AVE,Toronto,ON,Canada,0,76113395,"18, Hollywood Avenue, Willowdale, North York, Toronto, Golden Horseshoe, Ontario, M2N 7G9, Canada",place,house,"43.765833799999996,-79.41157193636364"
Point (-79.24852123174156304 43.78085550000000126),18 LEE CENTRE DR,Toronto,ON,Canada,0,42472527,"Hillsborough Court, 18, Lee Centre Drive, Scarborough—Guildwood, Scarborough, Toronto, Golden Horseshoe, Ontario, M1H 1H9, Canada",building,apartments,"43.7808555,-79.24852123174156"
Point (-79.37092429999999865 43.64747479999999769),18 LOWER JARVIS ST,Toronto,ON,Canada,0,3007450953,"Canada Post, 18, Lower Jarvis Street, South Core, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1N0, Canada",amenity,post_office,"43.6474748,-79.3709243"
Point (-79.38611614999999233 43.76585350000000574),18 KENASTON GDNS,Toronto,ON,Canada,0,66969710,"18, Kenaston Gardens, Bayview Village, Don Valley North, North York, Toronto, Golden Horseshoe, Ontario, M2K 1G4, Canada",building,apartments,"43.765853500000006,-79.38611614999999"
Point (-79.37689210000000628 43.64950489999999661),18 KING ST E,Toronto,ON,Canada,0,281664356,"Tim Hortons, 18, King Street East, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1K3, Canada",amenity,cafe,"43.6495049,-79.3768921"
Point (-79.51185959999999397 43.7503586999999996),18 DRIFTWOOD AVE,Toronto,ON,Canada,0,93809354,"18, Driftwood Avenue, Jane & Finch, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3N 1J4, Canada",place,house,"43.7503587,-79.5118596"
Point (-79.38261280000000397 43.65792540000000344),18 ELM ST,Toronto,ON,Canada,0,5718263121,"Bangkok Gardens, 18, Elm Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5G 1G7, Canada",amenity,restaurant,"43.6579254,-79.3826128"
Point (-79.38818550000000585 43.67097299999999649),18 CUMBERLAND ST,Toronto,ON,Canada,0,773398422,"Shoppe d'Or Limited, 18, Cumberland Street, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 2G4, Canada",place,house,"43.670973,-79.3881855"
Point (-79.38872274877275004 43.67310000000000514),18 DAVENPORT RD,Toronto,ON,Canada,0,96989029,"McMurrich Place, 18, Davenport Road, Yorkville, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4W 1L5, Canada",building,apartments,"43.673100000000005,-79.38872274877275"
Point (-79.38497300000000223 43.66188900000000217),18 GRENVILLE ST,Toronto,ON,Canada,0,4036606925,"18, Grenville Street, Discovery District, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1X5, Canada",place,house,"43.661889,-79.384973"
Point (-79.37696723150378375 43.64304324999999807),18 HARBOUR ST,Toronto,ON,Canada,0,34769931,"Success Tower, 18, Harbour Street, South Core, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E, Canada",building,yes,"43.64304325,-79.37696723150378"
Point (-79.34868516653149584 43.67905383615348569),18 FERRIER AVE,Toronto,ON,Canada,0,66412633,"18, Ferrier Avenue, Greektown, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 1P6, Canada",place,house,"43.679053836153486,-79.3486851665315"
Point (-79.34205450000000326 43.76405470000000264),18 GRAYDON HALL DR,Toronto,ON,Canada,0,26558926,"Graydon Hall Drive, York Heights, Don Valley East, North York, Toronto, Golden Horseshoe, Ontario, M3A 3A6, Canada",highway,residential,"43.7640547,-79.3420545"
Point (-79.39771310000000426 43.64558300000000202),19 BRANT ST,Toronto,ON,Canada,0,6528671344,"19, Brant Street, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5V 2M1, Canada",place,house,"43.645583,-79.3977131"
Point (-79.37357930000000295 43.6483703000000034),19 CHURCH ST,Toronto,ON,Canada,0,4035519940,"19, Church Street, King East, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5E 1M2, Canada",place,house,"43.6483703,-79.3735793"
Point (-79.35625050000000158 43.67656449999999779),189 DANFORTH AVE,Toronto,ON,Canada,0,804609461,"189, Danforth Avenue, Playter Estates, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 1N1, Canada",place,house,"43.6765645,-79.3562505"
Point (-79.4482717125000022 43.64494143750000177),189 RONCESVALLES AVE,Toronto,ON,Canada,0,67739545,"189, Roncesvalles Avenue, Roncesvalles, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6R 2K3, Canada",place,house,"43.6449414375,-79.4482717125"
Point (-79.56181868172723171 43.63771249999999924),19 EVA ROAD,Toronto,ON,Canada,0,34775091,"19, Eva Road, Bloordale Gardens, Etobicoke Centre, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9C 0B1, Canada",building,apartments,"43.6377125,-79.56181868172723"
Point (-79.40317647058823525 43.68667176470588487),19 FOREST HILL RD,Toronto,ON,Canada,0,401259835,"19, Forest Hill Road, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4V 2J1, Canada",place,house,"43.686671764705885,-79.40317647058824"
Point (-79.40043400000000418 43.71531459999999925),19 CRAIGHURST AVE,Toronto,ON,Canada,0,803439435,"19, Craighurst Avenue, Sherwood Park, Don Valley West, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 2J5, Canada",place,house,"43.7153146,-79.400434"
Point (-79.4551462000000015 43.65781520000000171),19 DORVAL RD,Toronto,ON,Canada,0,43483592,"Dorval Road, High Park North, Parkdale—High Park, Old Toronto, Toronto, Golden Horseshoe, Ontario, M6P, Canada",highway,residential,"43.6578152,-79.4551462"
Point (-79.39243949999999472 43.70814920000000114),188 EGLINTON AVE E,Toronto,ON,Canada,0,1613897540,"Panago, 188, Eglinton Avenue East, Yonge & Eglinton, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4P 1J4, Canada",amenity,fast_food,"43.7081492,-79.3924395"
Point (-79.40731689999999787 43.66832029999999776),188 LOWTHER AVE,Toronto,ON,Canada,0,803151220,"188, Lowther Avenue, The Annex, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 2X3, Canada",place,house,"43.6683203,-79.4073169"
Point (-79.4019561000000067 43.65405950000000246),188 AUGUSTA AVE,Toronto,ON,Canada,0,4228278967,"Pizzeria Via Mercanti, 188, Augusta Avenue, Kensington Market, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 1M1, Canada",amenity,restaurant,"43.6540595,-79.4019561"
Point (-79.29239839999999617 43.78655930000000041),188 BONIS AVE,Toronto,ON,Canada,0,2348127808,"188, Bonis Avenue, Agincourt Centre, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1T 2V3, Canada",place,house,"43.7865593,-79.2923984"
Point (-79.30411510000000419 43.81096990000000346),1881 MCNICOLL AVE,Toronto,ON,Canada,0,2345618569,"1881, McNicoll Avenue, Steeles, Scarborough—Agincourt, Scarborough, Toronto, Golden Horseshoe, Ontario, M1V 5E9, Canada",place,house,"43.8109699,-79.3041151"
Point (-79.39583070000000475 43.69763009999999781),1881 YONGE ST,Toronto,ON,Canada,0,764506393,"Friends Fine Foods & Groceries, 1881, Yonge Street, Chaplin Estates, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 3C4, Canada",shop,convenience,"43.6976301,-79.3958307"
Point (-79.37746900000000494 43.66090899999999664),188 MUTUAL ST,Toronto,ON,Canada,0,4035047519,"188, Mutual Street, Garden District, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5B 1G7, Canada",place,house,"43.660909,-79.377469"
Point (-79.39712470000000621 43.64988300000000265),188 SPADINA AVE,Toronto,ON,Canada,0,5770466119,"188, Spadina Avenue, Queen West, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5T 2C5, Canada",place,house,"43.649883,-79.3971247"
Point (-79.40410699999999622 43.66761199999999832),19 SPADINA RD,Toronto,ON,Canada,0,4036606958,"19, Spadina Road, The Annex, University—Rosedale, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 2S9, Canada",place,house,"43.667612,-79.404107"
Point (-79.24636730229758541 43.75475697731377522),19 VALPARAISO AVE,Toronto,ON,Canada,0,75951317,"19, Valparaiso Avenue, Bendale, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 2V7, Canada",place,house,"43.754756977313775,-79.24636730229759"
Point (-79.3591219129589831 43.65414194999999609),19 SACKVILLE ST,Toronto,ON,Canada,0,224675977,"Inglenook Community School, 19, Sackville Street, Trefann Court, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 3E1, Canada",amenity,school,"43.654141949999996,-79.35912191295898"
Point (-79.37083570000000066 43.7695026000000027),19 SINGER CRT,Toronto,ON,Canada,0,229483159,"Singer Court, Concord Park Place, North York, Toronto, Golden Horseshoe, Ontario, M2K 0B6, Canada",highway,residential,"43.7695026,-79.3708357"
Point (-79.25414714754097645 43.77292400000000328),190 BOROUGH DR,Toronto,ON,Canada,0,634395553,"190, Borough Drive, Scarborough Centre, Scarborough, Toronto, Golden Horseshoe, Ontario, M1P 4X4, Canada",building,apartments,"43.772924,-79.25414714754098"
Point (-79.51103538769048384 43.72470459109727159),190 CHALKFARM DR,Toronto,ON,Canada,0,72384859,"190, Chalkfarm Drive, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3L 2H9, Canada",place,house,"43.72470459109727,-79.51103538769048"
Point (-79.60654060000000243 43.73396069999999725),19 WOODBINE DOWNS BLVD,Toronto,ON,Canada,0,859687453,"19, Woodbine Downs Boulevard, West Humber-Clairville, Etobicoke, Toronto, Golden Horseshoe, Ontario, M9W 0B3, Canada",place,house,"43.7339607,-79.6065406"
Point (-79.39033405882352668 43.69872729411764567),190 BALLIOL ST,Toronto,ON,Canada,0,401259377,"190, Balliol Street, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 3H5, Canada",place,house,"43.698727294117646,-79.39033405882353"
Point (-79.38673629999999548 43.70315190000000172),19 HADLEY RD,Toronto,ON,Canada,0,4036930727,"19, Hadley Road, Davisville, Don Valley West, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 2M7, Canada",place,house,"43.7031519,-79.3867363"
Point (-79.38606400000000463 43.66641599999999812),19 IRWIN AVE,Toronto,ON,Canada,0,4036606954,"19, Irwin Avenue, Church-Wellesley Village, Toronto Centre, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4Y 1K9, Canada",place,house,"43.666416,-79.386064"
Point (-79.49449099726041368 43.76499106057575972),19 FOUR WINDS DR,Toronto,ON,Canada,0,76130406,"19, Four Winds Drive, Humber River—Black Creek, North York, Toronto, Golden Horseshoe, Ontario, M3J 1V6, Canada",place,house,"43.76499106057576,-79.49449099726041"
Point (-79.3830413999999962 43.64168089999999722),19 GRAND TRUNK CRES,Toronto,ON,Canada,0,24039504,"Grand Trunk Crescent, Harbourfront, Spadina—Fort York, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5J 0A1, Canada",highway,residential,"43.6416809,-79.3830414"
Point (-79.3546690999999953 43.64130360000000053),19 POLSON ST,Toronto,ON,Canada,0,684830990,"Polson Street, Port Lands, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5A 1A4, Canada",highway,unclassified,"43.6413036,-79.3546691"
Point (-79.23618519999999421 43.7917508999999967),19 ROSEBANK DR,Toronto,ON,Canada,0,896574952,"19, Rosebank Drive, Scarborough North, Scarborough, Toronto, Golden Horseshoe, Ontario, M1S 4N8, Canada",place,house,"43.7917509,-79.2361852"
Point (-79.35331869067707089 43.67822940956181554),19 JACKMAN AVE,Toronto,ON,Canada,0,66412659,"19, Jackman Avenue, Playter Estates, Toronto—Danforth, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4K 2X5, Canada",place,house,"43.678229409561816,-79.35331869067707"
Point (-79.41606786666666551 43.68214676666666207),19 MELGUND RD,Toronto,ON,Canada,0,66225285,"19, Melgund Road, Humewood, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M5R 3J3, Canada",place,house,"43.68214676666666,-79.41606786666667"
Point (-79.51460659999999336 43.69939180000000079),1844 WESTON RD,Toronto,ON,Canada,0,859671885,"1844, Weston Road, Weston, York South—Weston, York, Toronto, Golden Horseshoe, Ontario, M9N 3B3, Canada",place,house,"43.6993918,-79.5146066"
Point (-79.39608079999999291 43.69689369999999684),1849 YONGE ST,Toronto,ON,Canada,0,754749914,"Total Health Pharmacy, 1849, Yonge Street, Chaplin Estates, Toronto—St. Paul's, Old Toronto, Toronto, Golden Horseshoe, Ontario, M4S 3C0, Canada",amenity,pharmacy,"43.6968937,-79.3960808"
